,comment,aggression,attack,attn_words
282,hello go fuck yourself kid adults are talking,0.9936,0.9931,fuck yourself go kid hello
283,faggot faggot faggot faggot,0.9939,0.9928,faggot faggot faggot faggot
284,fuck you dick you guys will never be free of untill he is un blocked if he gets unblocked then the will stop,0.9937,0.9929,fuck dick you you guys
285,listen dumbass i did nt do any anything to the page so fuck you you cunt,0.9939,0.9927,cunt fuck dumbass you you
286,lol suck my dick bitch,0.9937,0.9929,bitch suck dick my lol
287,sucks dicks,0.993,0.9935,sucks dicks
288,dumb ass this is my page leave it the fuck alone,0.9936,0.9929,ass fuck dumb this is
289,is all pretty gay if u ask me bunch or fucking retards you are a wife cunt that's right i called your wife a cunt bitches,0.9935,0.9929,fucking cunt cunt retards bitches
290,oh fuck not samuel johnson do you have any idea how ridiculous pathetic and stupid you are,0.9935,0.9927,fuck stupid pathetic samuel not
291,stop fucking harrassing me,0.9938,0.9922,fucking harrassing stop me
292,ass lick a asshole lol,0.9936,0.9922,asshole ass lick a lol
293,suck my suck my,0.9938,0.9921,suck suck my my
294,a kitten for you go fuck yourself again,0.9932,0.9926,fuck go you a yourself
295,j you are a moronic asshole come my if you are able to i've saved up a few socks and vandalised some obscure pages f u c k y o u,0.9928,0.993,asshole moronic a come j
296,ps fuck u bitch go eat a dick ho probably dildo to sean album cover,0.993,0.9928,fuck bitch u dick go
297,yes merry christmas you fucking idiot,0.9932,0.9925,fucking idiot you merry yes
298,ill keep changing and fucking around a 16 yo fuck,0.9931,0.9925,fuck fucking a yo around
299,u r mean as hell fuck u lol,0.9929,0.9925,fuck hell u u r
300,hey harry you are a fucking fag there is nothing wrong with that you delete all my edits because you know they are correct but are much smarter than anything you can come up with ps you're a cunt,0.9929,0.9925,fucking fag cunt a you're
301,mr you are son of a bitch idiot,0.9926,0.9927,idiot bitch a of son
302,what is your fucking problem,0.9934,0.9918,fucking your problem is what
303,interesting fact you're a huge fucking tool and you suck enormous amounts of cock,0.9931,0.992,fucking suck cock tool you
304,i feel the page should not be deleted as you guys shouldn't have the fucking rights to delete my shit fuck off,0.9923,0.9927,fuck fucking off shit delete
305,a fucking nerd and i feel real bad for your mother,0.9936,0.9914,fucking nerd a mother and
306,serious i mean what the fuck is this fucking prison fucking camp please fucking unblock me,0.9934,0.9915,fucking fucking fuck fucking prison
307,fuck off you cunt i know a lot more about than you don't take out referenced stuff or else,0.9933,0.9916,fuck cunt off you a
308,just mind your own fuckin business asshole,0.993,0.9919,asshole fuckin business own your
309,72 94 92 yo what the fuck is your problem fucking around with my page leave it the fuck alone,0.9926,0.9921,fuck fucking fuck your problem
310,hitler was a fucking kike,0.9926,0.9922,fucking kike a hitler was
311,man its all about captain shut the fuck up barry i hate you,0.9926,0.992,fuck shut up barry the
312,i am a stupid whore who sucks dicks all day i am also transgender and have a penis so i can fuck myself,0.9927,0.9919,sucks dicks fuck whore stupid
313,wtf you wanna go toe to toe you white bitch,0.9921,0.9925,bitch wtf toe toe go
314,i put it on the history the best i could you cunt now go fuck your mother,0.9918,0.9927,fuck cunt go mother your
315,you son of a bitch rip you motherfucker,0.9926,0.9919,motherfucker bitch rip you a
316,you bastard you bastard you my article before i even had time to write it you suck,0.9933,0.9912,bastard bastard suck you you
317,wikipedia's is that it is free so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you so fuck you for that you,0.9923,0.9922,fuck fuck fuck fuck fuck
318,quit go back to your fucking kkk meeting,0.9933,0.9911,fucking quit your go kkk
319,he's fucking mad mad i tell you,0.9933,0.991,fucking he's mad mad you
320,its time to pay back you are an asshole an asshole and yet again an asshole total idiot you are a real piece of shit,0.9927,0.9916,asshole asshole asshole idiot shit
321,fuck like like,0.9928,0.9915,fuck like like
322,your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded,0.9909,0.9932,retarded retarded retarded retarded retarded
323,youre a little faggot who know me you faggot go suck a dick,0.9923,0.9919,suck faggot faggot dick youre
324,http twitter com hack this fucker account and kill user fuck his family and his girlfriend you have to block me for a year to stop me assholes,0.9919,0.9922,fuck fucker assholes kill girlfriend
325,i hope you feel like shit for deleting my post go fuck yourself,0.9922,0.9919,fuck shit deleting go yourself
326,am a mother fucking,0.9922,0.9917,fucking mother a am
327,asshole yep you suck jesus of,0.9934,0.9906,asshole suck yep you jesus
328,why don't you go fuck yourself you dipshit you started with the insults i'm just not taking crap from a stupid fanboy like you if you actually looked at my edit history you'd see that i do contribute articles and unlike waste of space i also do regular maintenance work here like cleaning up categories and other things admins are supposed to do keep replying i'm not wasting any effort improving this piece of crap article but i'll be glad to call you names and point out how stupid you are all day long,0.992,0.9919,fuck dipshit yourself you stupid
329,it's not a joke you idiot and worthless stupid cunt go die in hell for being such a bastard it's true go to st yourself you 1 year old i hate stupid retards,0.9926,0.9913,cunt idiot stupid retards die
330,why are you being so rude i only want to help you fuck retards you're such retards i hope you all die seriously die,0.993,0.991,fuck retards retards you're die
331,fuck you george you get my point,0.9931,0.9908,fuck you you george get
332,from the rest of the world go fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourself,0.9924,0.9914,fuck fuck fuck fuck fuck
333,last time go suck a cock,0.9921,0.9917,cock suck a go last
334,hey made a fuck up you dog,0.9922,0.9915,fuck up you dog a
335,faggots freaks and jim sucks donkey balls,0.9921,0.9915,freaks sucks faggots donkey balls
336,doesn't make you cool you aren't adding shit you're just making it worse get a fucking life you're fucking gay get a job and quit arguing with people on the internet it doesn't make you cool you aren't adding shit you're just making it worse get a fucking life,0.9911,0.9923,fucking fucking fucking gay you're
337,sucks big fat dicks,0.9917,0.9915,sucks dicks fat big
338,horrible horrible little shit that's what you are horrible horrible things are going to happen to you you little fuck,0.9915,0.9916,fuck shit that's horrible little
339,douchebag you're an asshole charlie,0.9918,0.9913,asshole douchebag you're an charlie
340,you are dumb you are dumb and stupid loser,0.992,0.9909,stupid loser dumb dumb you
341,sucks and only dumb ass like this shit,0.9921,0.9907,sucks ass shit dumb and
342,fuck off scum you lost the right to demand civility when you posted the human on the without any provocation you took a huge aggressive dump on everyone who visits wikipedia ranked 6 on in case you didn't know this is not a site for lovers you have no fucking right to demand people to treat you with any degree of respect or,0.9913,0.9914,fuck scum off you lost
343,how about this go fuck yourself,0.9922,0.9905,fuck yourself go this how
344,blah blah blah i am a big suck ass pussy,0.9915,0.9912,pussy ass suck a big
345,suck my cock why don't you fuckin' loser wikipedia police get a fuckin' life instead of wasting your lives on this sorry ass loser site why don't u get a life and get laid,0.9913,0.9911,suck cock fuckin' loser fuckin'
346,jimmy well fuck you according to wikipedia talk no legal threats people shouldn't say to one another what you do is supporting terrorism and you should be judged front of law on the other hand we can say fuck you and the punishment for that is only two weeks well it's okay for me to get away from wikipedia for two weeks and i'm willing to curse to you fuck you jimmy wales your stupid eye showing video about begging money for wikipedia was thing i have ever seen once again fuck you fuck you and fuck you now go ahead with your idiot members and have fun i just wanted to get this out and get my wikipedia legal two week ban fuck you you dumb idiot p s this is not vandalism this is just a comment another fuck you to whoever tries to delete this,0.9907,0.9917,fuck fuck fuck you fuck
347,retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded your retarded,0.9901,0.9922,retarded retarded retarded retarded retarded
348,get your cock out of your mothers ass so the nigger can get his back in ban me you pussy,0.9918,0.9903,cock pussy ass nigger mothers
349,why are you such a stupid bitch,0.991,0.9911,bitch stupid a you such
350,what a faggot the man above says he's an adult but is a fucking homosexual,0.9911,0.9908,fucking homosexual faggot a man
351,wikipedia sucks wikipedia sucks,0.9916,0.9903,sucks sucks wikipedia wikipedia
352,suck it suck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck itsuck,0.9898,0.9921,suck suck itsuck itsuck itsuck
353,stop sucking that dick you kike,0.9919,0.9899,sucking dick kike you stop
354,you idiot thats a i said it's not a you idiot your just stupid like the stupid ppl who lie dark,0.9916,0.9903,idiot idiot stupid thats stupid
355,fuck you i'll just make another account you're a piece of shit sorry excuse for an administrator,0.9918,0.99,fuck you i'll shit a
356,stop vandalizing my talk page you fucking wikipedia nazis i said my sister is a lesbian she is fucking deal with it,0.9926,0.9889,fucking fucking nazis wikipedia lesbian
357,are you fucker mother fucker have nothing to do but block university computers go and suck cocks,0.9911,0.9902,fucker fucker suck mother cocks
358,blow it out your ass and as for you why are you always defending that punk i know that you nominated him for rfa so you are either an ignorant fool or his homosexual boyfriend fuck you,0.9893,0.9919,fuck ass blow homosexual boyfriend
359,fuck oh yeah you like it don't you don't deny it i can see your cock long i wanna suck it like a sucker all the candy comes out —preceding unsigned comment added by •,0.9904,0.9908,fuck cock suck sucker oh
360,dear cat piss your are an idiot apparently you have history in removing people's edits edits that are not your contribution grow up and get the fuck out of the house you moron,0.9905,0.9907,idiot moron fuck piss your
361,you're a fucking boot as well,0.9913,0.9898,fucking you're a boot well
362,idiocy you are a fucking moron stop removing encyclopaedic information if you feel there is a pov then edit it out but stop removing entire entries you complete,0.9913,0.9897,fucking moron idiocy a you
363,you are a dumb fuck you are an american i guess or a really really thick canadian aussie,0.9901,0.9908,fuck dumb a you are
364,suck my dick suck harry and shove it,0.9919,0.989,suck suck dick my shove
365,as butt kissing face up ass butt kissing,0.99,0.9908,ass butt kissing kissing face
366,new message wikipedia go and fuck your,0.991,0.9899,fuck your go and wikipedia
367,dude calm the fuck down,0.9908,0.99,fuck down dude the calm
368,fuck you you can't block shit don how did i post this after being blocked and why are letting people delete user pages,0.9916,0.9892,fuck shit you you can't
369,how's about you shut the fuck up instead if your going to use wiki to write history at least make that history truthful and accurate instead of spreading right wing racist viewpoints you nazi piece of shit go die in a hole somewhere dont censor you racist,0.99,0.9907,fuck shut how's up the
370,go to hell as i said my school has well over 100 so you can block it you fucking gay who's lick nuts,0.9909,0.9896,fucking gay lick hell who's
371,dickhead dickhead your a dickhead you can take me to bed and show me your dickhead dickhead dickhead your a dickhead so go and fuck yourself tonight,0.9901,0.9904,dickhead fuck dickhead dickhead dickhead
372,you can't stop me fucking homo when my ban expires im coming after your gay ass account,0.9915,0.9887,fucking homo ass gay you
373,you idiotic whore,0.991,0.9892,idiotic whore you
374,lol you're gay you will never know how good it feels to fuck a woman up the ass,0.9905,0.9897,fuck ass gay a you're
375,you blocked me for a whole month you said only 10 days why you fucking change it you ego nigger loving turd cunt,0.9906,0.9894,cunt fucking turd nigger ego
376,all allied deserve death in fuck,0.99,0.99,fuck death deserve in all
377,adding in shit only to support your fucking political views your additions onto wikipedia are biased and are only added to and manipulate people into thinking that everything the republican party does is derived he mouth of god you fucking piece of nigger shit either add constructive edits that use real sources or stay the fuck off of wikipedia would you like someone editing the george bush page with comments from michael moore or keith no you wouldnt so show some respect and keep your political shit off of wikipedia fuck you you piece of garbage shit fuck you nigger ck,0.9885,0.9914,fucking fuck shit nigger fuck
378,you stupid ass fucker retarded whore incompetent loser i'm unblocked miss 15 52 8 june 2006,0.9905,0.9893,fucker ass stupid retarded whore
379,i hate you go suck a dick man your mom is a cunt and you dad has a small dick go find yourself a life someday man,0.9898,0.9898,suck cunt dick a a
380,you are gay gay gay gay gay gay,0.9893,0.9904,gay gay gay gay gay
381,suck my vagina wikipedia,0.991,0.9885,suck vagina my wikipedia
382,you're so sweet too bad your a go suck a cock,0.9892,0.9903,cock suck a you're a
383,you mother fucker,0.9892,0.9903,fucker mother you
384,sucking you suck the di k of chicken,0.9911,0.9882,sucking suck you k di
385,stupid editor you no shit about fucker,0.9902,0.9892,fucker stupid shit you editor
386,is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit is a shit,0.9879,0.9914,shit shit shit shit shit
387,if not i'm a fucking moron who should fuck off and stop being such an,0.991,0.9883,fuck fucking moron who off
388,your a cunt suck it ya,0.9907,0.9886,cunt suck a your ya
389,who gave you the permission to send me a message fucking idiot,0.9899,0.9892,idiot fucking a who you
390,you people are cock you people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock people are cock,0.9889,0.9902,cock cock cock cock cock
391,what the hell asshole,0.9904,0.9886,asshole hell the what
392,look you piece my edits were valid you mess up everybody shit you should stop re editing peoples things you gay fuck,0.9889,0.9901,fuck gay shit piece up
393,hey i strongly think you should go fuck yourself,0.9899,0.989,fuck yourself go you should
394,that clown guy sucks major cock,0.9895,0.9894,cock sucks major guy clown
395,and why the fuck should i care g e t r i d o f a l l i d i d p l e a s e j a ck a s s,0.9892,0.9896,fuck f a ck t
396,hey you fascist you're gonna get raped in the ass nice job being jimbo's bitch you pathetic piece of shit,0.9899,0.9886,bitch shit ass pathetic you're
397,you're a bloody moron,0.9888,0.9897,moron you're bloody a
398,ho bitch delete my shit again,0.9905,0.9879,bitch shit delete ho my
